filepath,interface,field,type,optional,comment,line_number,export_modifier,extends,readonly
src/clients/cc-api/commands/addon/addon.types.d.ts,Addon,id,string,false,,4,export,,false
src/clients/cc-api/commands/addon/addon.types.d.ts,Addon,name,string,false,,5,export,,false
src/clients/cc-api/commands/addon/addon.types.d.ts,Addon,realId,string,false,,6,export,,false
src/clients/cc-api/commands/addon/addon.types.d.ts,Addon,zone,string,false,renamed from region,8,export,,false
src/clients/cc-api/commands/addon/addon.types.d.ts,Addon,zoneId,string,false,,9,export,,false
src/clients/cc-api/commands/addon/addon.types.d.ts,Addon,provider,AddonProviderFull,false,,10,export,,false
src/clients/cc-api/commands/addon/addon.types.d.ts,Addon,plan,AddonProviderPlan,false,,11,export,,false
src/clients/cc-api/commands/addon/addon.types.d.ts,Addon,creationDate,string,false,transformed from number to date iso string,13,export,,false
src/clients/cc-api/commands/addon/addon.types.d.ts,Addon,configKeys,Array<string>,false,,14,export,,false
src/clients/cc-api/commands/addon/create-addon-command.types.d.ts,CreateAddonCommandInput,ownerId,string,false,,4,export,,false
src/clients/cc-api/commands/addon/create-addon-command.types.d.ts,CreateAddonCommandInput,name,string,false,,5,export,,false
src/clients/cc-api/commands/addon/create-addon-command.types.d.ts,CreateAddonCommandInput,zone,string,false,renamed from region,7,export,,false
src/clients/cc-api/commands/addon/create-addon-command.types.d.ts,CreateAddonCommandInput,providerId,string,false,,8,export,,false
src/clients/cc-api/commands/addon/create-addon-command.types.d.ts,CreateAddonCommandInput,planId,string,false,,9,export,,false
src/clients/cc-api/commands/addon/create-addon-command.types.d.ts,CreateAddonCommandInput,options,"Record<string, string>",true,,10,export,,false
src/clients/cc-api/commands/addon/get-addon-sso-command.types.d.ts,GetAddonSsoCommandOutput,url,string,false,,6,export,,false
src/clients/cc-api/commands/addon/get-addon-sso-command.types.d.ts,GetAddonSsoCommandOutput,id,string,false,,7,export,,false
src/clients/cc-api/commands/addon/get-addon-sso-command.types.d.ts,GetAddonSsoCommandOutput,timestamp,number,false,,8,export,,false
src/clients/cc-api/commands/addon/get-addon-sso-command.types.d.ts,GetAddonSsoCommandOutput,token,string,false,,9,export,,false
src/clients/cc-api/commands/addon/get-addon-sso-command.types.d.ts,GetAddonSsoCommandOutput,signature,string,false,,10,export,,false
src/clients/cc-api/commands/addon/get-addon-sso-command.types.d.ts,GetAddonSsoCommandOutput,email,string,false,,11,export,,false
src/clients/cc-api/commands/addon/get-addon-sso-command.types.d.ts,GetAddonSsoCommandOutput,userId,string,false,renamed from user_id,13,export,,false
src/clients/cc-api/commands/addon/get-addon-sso-command.types.d.ts,GetAddonSsoCommandOutput,userInfoSignature,string,false,renamed from userinfo_signature,15,export,,false
src/clients/cc-api/commands/addon/get-addon-sso-command.types.d.ts,GetAddonSsoCommandOutput,name,string,false,,16,export,,false
src/clients/cc-api/commands/addon/get-addon-sso-command.types.d.ts,GetAddonSsoCommandOutput,navData,string,false,renamed from nav-data,18,export,,false
src/clients/cc-api/commands/addon/list-addon-command.types.d.ts,ListAddonCommandInput,ownerId,string,false,,4,export,,false
src/clients/cc-api/commands/addon/update-addon-command.types.d.ts,UpdateAddonCommandInput,name,string,false,,5,export,AddonId,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProviderFull,plans,Array<AddonProviderPlan>,false,,2,export,AddonProvider,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProviderFull,features,Array<AddonProviderFeature>,false,,3,export,AddonProvider,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProvider,id,string,false,,7,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProvider,name,string,false,,8,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProvider,website,string,false,,9,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProvider,supportEmail,string,false,,10,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProvider,googlePlusName,string,false,,11,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProvider,twitterName,string,false,,12,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProvider,analyticsId,string,false,,13,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProvider,shortDesc,string,false,,14,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProvider,longDesc,string,false,,15,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProvider,logoUrl,string,false,,16,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProvider,status,AddonProviderStatus,false,,17,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProvider,openInNewTab,boolean,false,,18,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProvider,canUpgrade,boolean,false,,19,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProvider,zones,Array<string>,false,renamed from regions,21,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProviderPlan,id,string,false,,25,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProviderPlan,name,string,false,,26,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProviderPlan,slug,string,false,,27,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProviderPlan,price,number,false,,28,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProviderPlan,priceId,string,true,renamed from price_id,30,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProviderPlan,features,Array<AddonProviderPlanFeature>,false,,31,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProviderPlan,zones,Array<string>,false,,32,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProviderPlanFeature,value,string,false,,36,export,AddonProviderFeature,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProviderPlanFeature,computableValue,string,false,renamed from computable_value and fallback to value when null,38,export,AddonProviderFeature,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProviderFeature,name,string,false,,42,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProviderFeature,type,AddonProviderFeatureType,false,,43,export,,false
src/clients/cc-api/commands/addon-provider/addon-provider.types.d.ts,AddonProviderFeature,nameCode,string,false,renamed from name_code and fallback to name when null,45,export,,false
src/clients/cc-api/commands/addon-provider/create-addon-provider-command.types.d.ts,CreateAddonProviderCommandInput,ownerId,string,false,,4,export,,false
src/clients/cc-api/commands/addon-provider/create-addon-provider-command.types.d.ts,CreateAddonProviderCommandInput,id,string,false,,5,export,,false
src/clients/cc-api/commands/addon-provider/create-addon-provider-command.types.d.ts,CreateAddonProviderCommandInput,name,string,false,,6,export,,false
src/clients/cc-api/commands/addon-provider/create-addon-provider-command.types.d.ts,CreateAddonProviderCommandInput,api,"{
    // renamed from config_vars
    configVars: Array<string>;
    // renamed from regions
    zones: Array<string>;
    password: string;
    // renamed from sso_salt
    ssoSalt: string;
    production: {
      // renamed from base_url
      baseUrl: string;
      // renamed from sso_url
      ssoUrl: string;
    };
    test: {
      // renamed from base_url
      baseUrl: string;
      // renamed from sso_url
      ssoUrl: string;
    };
  }",false,,7,export,,false
src/clients/cc-api/commands/addon-provider/create-addon-provider-feature-command.types.d.ts,CreateAddonProviderFeatureCommandInput,name,string,false,,5,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/create-addon-provider-feature-command.types.d.ts,CreateAddonProviderFeatureCommandInput,type,AddonProviderFeatureType,false,,6,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/create-addon-provider-plan-command.types.d.ts,CreateAddonProviderPlanCommandInput,name,string,false,,5,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/create-addon-provider-plan-command.types.d.ts,CreateAddonProviderPlanCommandInput,slug,string,false,,6,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/create-addon-provider-plan-command.types.d.ts,CreateAddonProviderPlanCommandInput,price,number,false,,7,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/create-addon-provider-plan-command.types.d.ts,CreateAddonProviderPlanCommandInput,features,"Array<{
    name: string;
    type: AddonProviderFeatureType;
    value: string;
  }>",true,,8,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/delete-addon-provider-feature-command.types.d.ts,DeleteAddonProviderFeatureCommandInput,name,string,false,,4,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/delete-addon-provider-plan-command.types.d.ts,DeleteAddonProviderPlanCommandInput,planId,string,false,,4,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/update-addon-provider-command.types.d.ts,UpdateAddonProviderCommandInput,name,string,true,,5,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/update-addon-provider-command.types.d.ts,UpdateAddonProviderCommandInput,website,string,true,,6,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/update-addon-provider-command.types.d.ts,UpdateAddonProviderCommandInput,supportEmail,string,true,,7,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/update-addon-provider-command.types.d.ts,UpdateAddonProviderCommandInput,googlePlusName,string,true,,8,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/update-addon-provider-command.types.d.ts,UpdateAddonProviderCommandInput,twitterName,string,true,,9,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/update-addon-provider-command.types.d.ts,UpdateAddonProviderCommandInput,analyticsId,string,true,,10,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/update-addon-provider-command.types.d.ts,UpdateAddonProviderCommandInput,shortDesc,string,true,,11,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/update-addon-provider-command.types.d.ts,UpdateAddonProviderCommandInput,longDesc,string,true,,12,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/update-addon-provider-command.types.d.ts,UpdateAddonProviderCommandInput,logoUrl,string,true,,13,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/update-addon-provider-plan-command.types.d.ts,UpdateAddonProviderPlanCommandInput,planId,string,false,,5,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/update-addon-provider-plan-command.types.d.ts,UpdateAddonProviderPlanCommandInput,name,string,false,,6,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/update-addon-provider-plan-command.types.d.ts,UpdateAddonProviderPlanCommandInput,slug,string,false,,7,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/update-addon-provider-plan-command.types.d.ts,UpdateAddonProviderPlanCommandInput,price,number,false,,8,export,AddonProviderId,false
src/clients/cc-api/commands/addon-provider/update-addon-provider-plan-command.types.d.ts,UpdateAddonProviderPlanCommandInput,features,"Array<{
    name: string;
    type: AddonProviderFeatureType;
    value: string;
  }>",true,,9,export,AddonProviderId,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,id,string,false,,6,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,ownerId,string,false,,7,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,name,string,false,,8,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,description,string,false,,9,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,zone,string,false,,10,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,zoneId,string,false,,11,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,instance,"{
    type: string;
    version: string;
    variant: ProductRuntimeVariant;
    minInstances: number;
    maxInstances: number;
    maxAllowedInstances: number;
    minFlavor: ProductRuntimeFlavor;
    maxFlavor: ProductRuntimeFlavor;
    flavors: Array<ProductRuntimeFlavor>;
    // renamed from defaultEnv, and converted from Record<string, string>
    defaultEnvironment: Array<EnvironmentVariable>;
    lifetime: ApplicationLifetime;
  }",false,,12,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,deployment,"{
    shutdownable: boolean;
    type: ApplicationDeploymentType;
    repoState: ApplicationRepositoryState;
    url: string;
    httpUrl: string;
  }",false,,26,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,domains,Array<Domain>,false,renamed from vhosts,34,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,creationDate,string,false,converted from number to date iso string,36,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,lastDeploy,number,false,renamed from last_deploy,38,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,archived,boolean,false,,39,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,stickySessions,boolean,false,,40,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,homogeneous,boolean,false,,41,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,favourite,boolean,false,,42,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,cancelOnPush,boolean,false,,43,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,oauthApp,ApplicationOauthApp,true,,44,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,separateBuild,boolean,false,,45,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,buildFlavor,ProductRuntimeFlavor,false,,46,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,state,ApplicationState,false,,47,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,commitId,string,false,,48,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,appliance,null,false,,49,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,branch,string,false,,50,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,branches,Array<string>,true,,51,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,forceHttps,boolean,false,converted from ENABLED/DISABLED to boolean,53,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,Application,environment,Array<EnvironmentVariable>,false,renamed from env,55,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,ApplicationOauthAppGithub,type,'github',false,,74,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,ApplicationOauthAppGithub,secret,string,false,,75,export,,false
src/clients/cc-api/commands/application/application.types.d.ts,ApplicationOauthAppGithub,webhookUrl,string,false,,76,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,applianceId,string,true,,5,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,archived,boolean,true,,6,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,branch,string,true,,7,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,buildFlavor,string,true,,8,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,cancelOnPush,boolean,true,,9,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,deploy,string,true,,10,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,description,string,true,,11,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,environment,Array<EnvironmentVariable>,true,"renamed from env and converted from Record<string, string>",13,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,favourite,boolean,true,,14,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,forceHttps,boolean,true,converted from ENABLED|DISABLED to boolean,16,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,homogeneous,boolean,true,,17,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,instance,ApplicationInstance | ApplicationInstanceSlug,false,,18,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,instanceLifetime,ApplicationLifetime,true,,19,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,maxFlavor,string,true,,20,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,maxInstances,number,true,,21,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,minFlavor,string,false,,22,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,minInstances,number,true,,23,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,name,string,false,,24,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,oauthApp,ApplicationOauthApp,true,,25,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,ownerId,string,false,,26,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,publicGitRepositoryUrl,string,true,,27,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,separateBuild,boolean,true,,28,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,shutdownable,boolean,true,,29,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,stickySessions,boolean,true,,30,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,tags,Array<string>,true,,31,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationCommandInput,zone,string,true,,32,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,ApplicationInstanceSlug,slug,string,false,,38,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,ApplicationInstance,type,string,false,,42,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,ApplicationInstance,version,string,false,,43,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,ApplicationInstance,variant,string,false,,44,export,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,ApplicationOauthAppGithub,type,'github',false,,50,,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,ApplicationOauthAppGithub,id,string,false,,51,,,false
src/clients/cc-api/commands/application/create-application-command.types.d.ts,CreateApplicationInnerCommandInput,instance,ApplicationInstance,false,,55,export,Omit,false
src/clients/cc-api/commands/application/deploy-application-command.types.d.ts,DeployApplicationCommandInput,commit,string,true,,4,export,ApplicationId,false
src/clients/cc-api/commands/application/deploy-application-command.types.d.ts,DeployApplicationCommandInput,useCache,boolean,true,,5,export,ApplicationId,false
src/clients/cc-api/commands/application/deploy-application-command.types.d.ts,DeployApplicationCommandOutput,deploymentId,string,false,,9,export,,false
src/clients/cc-api/commands/application/get-application-command.types.d.ts,GetApplicationCommandInput,withBranches,boolean,true,,5,export,ApplicationId,false
src/clients/cc-api/commands/application/list-application-command.types.d.ts,ListApplicationCommandInput,ownerId,string,false,,4,export,,false
src/clients/cc-api/commands/application/list-application-command.types.d.ts,ListApplicationCommandInput,withBranches,boolean,false,,5,export,,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,archived,boolean,true,,6,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,branch,string,true,,7,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,buildFlavor,string,true,,8,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,cancelOnPush,boolean,true,,9,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,deploy,string,true,,10,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,description,string,true,,11,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,environment,Array<EnvironmentVariable>,true,"renamed from env and converted from Record<string, string>",13,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,favourite,boolean,true,,14,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,forceHttps,boolean,true,converted from ENABLED|DISABLED to boolean,16,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,homogeneous,boolean,true,,17,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,instanceLifetime,ApplicationLifetime,true,,18,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,maxFlavor,string,true,,19,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,maxInstances,number,true,,20,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,minFlavor,string,true,,21,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,minInstances,number,true,,22,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,name,string,true,,23,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,separateBuild,boolean,true,,24,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,shutdownable,boolean,true,,25,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,stickySessions,boolean,true,,26,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,tags,Array<string>,true,,27,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationCommandInput,zone,string,true,,28,export,ApplicationId,false
src/clients/cc-api/commands/application/update-application-command.types.d.ts,UpdateApplicationBranchCommandInput,branch,string,false,,37,export,ApplicationId,false
src/clients/cc-api/commands/auth/confirm-auth-mfa-command.types.d.ts,ConfirmAuthMfaCommandInput,kind,MFAKind,false,,4,export,,false
src/clients/cc-api/commands/auth/confirm-auth-mfa-command.types.d.ts,ConfirmAuthMfaCommandInput,code,string,false,,5,export,,false
src/clients/cc-api/commands/auth/confirm-auth-mfa-command.types.d.ts,ConfirmAuthMfaCommandInput,password,string,false,,6,export,,false
src/clients/cc-api/commands/auth/confirm-auth-mfa-command.types.d.ts,ConfirmAuthMfaCommandInput,revokeTokens,boolean,true,,7,export,,false
src/clients/cc-api/commands/auth/create-auth-mfa-command.types.d.ts,CreateAuthMfaCommandInput,kind,MFAKind,false,,4,export,,false
src/clients/cc-api/commands/auth/create-auth-mfa-command.types.d.ts,CreateAuthMfaCommandInput,password,string,false,,5,export,,false
src/clients/cc-api/commands/auth/create-auth-mfa-command.types.d.ts,CreateAuthMfaCommandOutput,url,string,false,,9,export,,false
src/clients/cc-api/commands/auth/delete-auth-mfa-command.types.d.ts,DeleteAuthMfaCommandInput,kind,MFAKind,false,,4,export,,false
src/clients/cc-api/commands/auth/delete-auth-mfa-command.types.d.ts,DeleteAuthMfaCommandInput,password,string,false,,5,export,,false
src/clients/cc-api/commands/auth/get-auth-mfa-backup-codes-command.types.d.ts,GetAuthMfaBackupCodesCommandInput,kind,MFAKind,false,,4,export,,false
src/clients/cc-api/commands/auth/get-auth-mfa-backup-codes-command.types.d.ts,GetAuthMfaBackupCodesCommandInput,password,string,false,,5,export,,false
src/clients/cc-api/commands/auth/update-auth-password-command.types.d.ts,UpdateAuthPasswordCommandInput,oldPassword,string,false,,2,export,,false
src/clients/cc-api/commands/auth/update-auth-password-command.types.d.ts,UpdateAuthPasswordCommandInput,newPassword,string,false,,3,export,,false
src/clients/cc-api/commands/auth/update-auth-password-command.types.d.ts,UpdateAuthPasswordCommandInput,revokeTokens,boolean,true,renamed from dropTokens,5,export,,false
src/clients/cc-api/commands/backup/backup.types.d.ts,Backup,commands,BackupCommands,true,,2,export,BackupBase,false
src/clients/cc-api/commands/backup/backup.types.d.ts,BackupBase,backupId,string,false,renamed from backup_id,7,export,,false
src/clients/cc-api/commands/backup/backup.types.d.ts,BackupBase,entityId,string,false,renamed from entity_id,9,export,,false
src/clients/cc-api/commands/backup/backup.types.d.ts,BackupBase,status,string,false,,10,export,,false
src/clients/cc-api/commands/backup/backup.types.d.ts,BackupBase,creationDate,string,false,"renamed from creation_date, transformed from iso string with 6 digits microseconds to 3 digits milliseconds",12,export,,false
src/clients/cc-api/commands/backup/backup.types.d.ts,BackupBase,expirationDate,string,true,"renamed from delete_at, transformed from iso string with 6 digits microseconds to 3 digits milliseconds",14,export,,false
src/clients/cc-api/commands/backup/backup.types.d.ts,BackupBase,downloadUrl,string,false,renamed from download_url (or from link for elasticsearch addons),16,export,,false
src/clients/cc-api/commands/backup/backup.types.d.ts,BackupCommands,restoreCommand,string,true,,20,export,,false
src/clients/cc-api/commands/backup/backup.types.d.ts,BackupCommands,password,string,true,,21,export,,false
src/clients/cc-api/commands/backup/backup.types.d.ts,BackupCommands,deleteCommand,string,true,,22,export,,false
src/clients/cc-api/commands/backup/list-backup-command.types.d.ts,ListBackupCommandInput,withCommands,boolean,true,,5,export,AddonId,false
src/clients/cc-api/commands/backup/list-backup-command.types.d.ts,InnerBackup,restoreCommand,string,true,renamed from restore_command,14,export,BackupBase,false
src/clients/cc-api/commands/backup/list-backup-command.types.d.ts,InnerBackup,deleteCommand,string,true,renamed from delete_command,16,export,BackupBase,false
src/clients/cc-api/commands/backup/list-backup-command.types.d.ts,GetAddonDetailsInnerCommandInput,addonProviderId,string,false,,20,export,,false
src/clients/cc-api/commands/backup/list-backup-command.types.d.ts,GetAddonDetailsInnerCommandInput,addonId,string,false,,21,export,,false
src/clients/cc-api/commands/backup/list-backup-command.types.d.ts,GetAddonDetailsInnerCommandOutput,id,string,false,,25,export,,false
src/clients/cc-api/commands/backup/list-backup-command.types.d.ts,GetAddonDetailsInnerCommandOutput,providerId,string,false,,26,export,,false
src/clients/cc-api/commands/backup/list-backup-command.types.d.ts,GetAddonDetailsInnerCommandOutput,host,string,false,,27,export,,false
src/clients/cc-api/commands/backup/list-backup-command.types.d.ts,GetAddonDetailsInnerCommandOutput,port,number,false,,28,export,,false
src/clients/cc-api/commands/backup/list-backup-command.types.d.ts,GetAddonDetailsInnerCommandOutput,user,string,false,,29,export,,false
src/clients/cc-api/commands/backup/list-backup-command.types.d.ts,GetAddonDetailsInnerCommandOutput,password,string,false,,30,export,,false
src/clients/cc-api/commands/backup/list-backup-command.types.d.ts,GetAddonDetailsInnerCommandOutput,database,string,false,,31,export,,false
src/clients/cc-api/commands/config-provider/get-config-provider-command.types.d.ts,GetConfigProviderCommandInput,addonId,string,false,,4,export,,false
src/clients/cc-api/commands/config-provider/update-config-provider-command.types.d.ts,UpdateConfigProviderCommandInput,addonId,string,false,,4,export,,false
src/clients/cc-api/commands/config-provider/update-config-provider-command.types.d.ts,UpdateConfigProviderCommandInput,environment,Array<EnvironmentVariable>,false,,5,export,,false
src/clients/cc-api/commands/credits/activate-coupon-command.types.d.ts,ActivateCouponCommandInput,ownerId,string,false,,4,export,,false
src/clients/cc-api/commands/credits/activate-coupon-command.types.d.ts,ActivateCouponCommandInput,couponName,string,false,,5,export,,false
src/clients/cc-api/commands/credits/credits.types.d.ts,Credits,prepaidCredit,number,false,,2,export,,false
src/clients/cc-api/commands/credits/credits.types.d.ts,Credits,freeCredit,number,false,,3,export,,false
src/clients/cc-api/commands/credits/credits.types.d.ts,Credits,currency,string,false,,4,export,,false
